,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,InjuryLengthDays,NumberInjuries
3994,202688,2016-03-09,2016-01-21,1610612756,Suns,Brandon Knight,strained left abductor (P) / adductor (CBC) (DTD),returned to lineup,48 days,41
3995,202688,2016-03-26,2016-03-25,1610612756,Suns,Brandon Knight,upset stomach (DTD),returned to lineup,1 days,41
3996,202688,2016-10-26,2016-04-01,1610612756,Suns,Brandon Knight,sports hernia (out for season),returned to lineup (date approximate),208 days,41
3997,202688,2017-01-05,2017-01-03,1610612756,Suns,Brandon Knight,sprained right wrist / migraine headache (DTD),returned to lineup,2 days,41
3998,202688,2017-01-19,2017-01-14,1610612756,Suns,Brandon Knight,sprained right wrist (DTD),returned to lineup,5 days,41
3999,202688,2017-03-17,2017-03-15,1610612756,Suns,Brandon Knight,back spasms (DTD),returned to lineup,2 days,41
4000,202688,2017-04-07,2017-03-26,1610612756,Suns,Brandon Knight,rest (DTD),activated from IL,12 days,41
4001,202688,2018-12-13,2017-07-25,1610612756,Suns,Brandon Knight,torn ACL in left knee (out for season),activated from IL,506 days,41
4002,202688,2018-12-31,2018-12-29,1610612745,Rockets,Brandon Knight,placed on IL,activated from IL,2 days,41
4003,202688,2019-01-21,2019-01-13,1610612745,Rockets,Brandon Knight,sore left knee (DTD),activated from IL,8 days,41
4004,202688,2019-11-22,2019-11-20,1610612739,Cavaliers,Brandon Knight,placed on IL with sprained right ankle,activated from IL,2 days,41
4005,202688,2020-02-04,2020-01-17,1610612739,Cavaliers,Brandon Knight,placed on IL with sore left knee,activated from IL,18 days,41
4006,202688,2020-02-10,2020-02-07,1610612765,Pistons,Brandon Knight,placed on IL with sore left knee,activated from IL,3 days,41
4007,202688,2020-03-10,2020-03-08,1610612765,Pistons,Brandon Knight,strained right hamstring (DTD),returned to lineup,2 days,41
4008,202689,2015-01-21,2015-01-17,1610612766,Hornets,Kemba Walker,left knee injury (DTD),activated from IL,4 days,18
4009,202689,2015-03-11,2015-01-24,1610612766,Hornets,Kemba Walker,placed on IL with torn lateral meniscus in left knee,activated from IL,46 days,18
4010,202689,2016-02-05,2016-02-03,1610612766,Hornets,Kemba Walker,sore left knee (DTD),returned to lineup,2 days,18
4011,202689,2016-12-17,2016-05-09,1610612766,Hornets,Kemba Walker,surgery on left knee to repair torn meniscus (out for season),returned to lineup,222 days,18
4012,202689,2017-12-04,2017-04-10,1610612766,Hornets,Kemba Walker,sore left knee (out for season),activated from IL,238 days,18
4013,202689,2019-11-27,2019-11-24,1610612738,Celtics,Kemba Walker,sprained neck (DTD),activated from IL,3 days,18
4014,202689,2020-01-08,2020-01-03,1610612738,Celtics,Kemba Walker,placed on IL with illness,activated from IL,5 days,18
4015,202689,2020-01-20,2020-01-18,1610612738,Celtics,Kemba Walker,placed on IL with sore left knee,activated from IL,2 days,18
4016,202689,2020-02-07,2020-02-01,1610612738,Celtics,Kemba Walker,placed on IL with sore left knee,activated from IL,6 days,18
4017,202689,2020-03-03,2020-02-20,1610612738,Celtics,Kemba Walker,sore left knee (DTD),activated from IL,12 days,18
4018,202689,2020-08-17,2020-08-12,1610612738,Celtics,Kemba Walker,placed on IL with left knee injury,activated from IL,5 days,18
4019,202690,2014-02-03,2012-02-14,1610612758,Kings,Jimmer Fredette,stomach virus (DNP),activated from IL,720 days,2
4020,202691,2014-11-11,2014-11-09,1610612744,Warriors,Klay Thompson,sprained right hand (DTD),returned to lineup,2 days,18
4021,202691,2015-03-14,2015-03-13,1610612744,Warriors,Klay Thompson,rest (DTD),returned to lineup,1 days,18
4022,202691,2015-03-23,2015-03-18,1610612744,Warriors,Klay Thompson,placed on IL with sprained right ankle,activated from IL,5 days,18
4023,202691,2015-11-17,2015-11-14,1610612744,Warriors,Klay Thompson,sore back (DTD),returned to lineup,3 days,18
4024,202691,2015-12-12,2015-12-11,1610612744,Warriors,Klay Thompson,sprained right ankle (DTD),returned to lineup,1 days,18
4025,202691,2017-01-12,2017-01-10,1610612744,Warriors,Klay Thompson,placed on IL for rest,activated from IL,2 days,18
4026,202691,2017-02-15,2017-02-13,1610612744,Warriors,Klay Thompson,sore right heel (DTD),returned to lineup,2 days,18
4027,202691,2017-03-14,2017-03-11,1610612744,Warriors,Klay Thompson,rest (DTD),returned to lineup,3 days,18
4028,202691,2017-04-12,2017-04-10,1610612744,Warriors,Klay Thompson,rest (DTD),returned to lineup,2 days,18
4029,202691,2018-01-12,2018-01-10,1610612744,Warriors,Klay Thompson,placed on IL,activated from IL,2 days,18
4030,202691,2018-04-01,2018-03-14,1610612744,Warriors,Klay Thompson,placed on IL with fractured right thumb,activated from IL,18 days,18
4031,202691,2019-02-02,2019-01-31,1610612744,Warriors,Klay Thompson,illness (DTD),returned to lineup,2 days,18
4032,202691,2019-03-08,2019-03-02,1610612744,Warriors,Klay Thompson,sore right knee (DTD),activated from IL,6 days,18
4033,202691,2019-04-10,2019-04-09,1610612744,Warriors,Klay Thompson,placed on IL with sore right knee,activated from IL,1 days,18
4034,202691,2019-06-07,2019-06-05,1610612744,Warriors,Klay Thompson,strained left hamstring (DTD),returned to lineup,2 days,18
4035,202692,2013-04-12,2013-04-07,1610612762,Jazz,Alec Burks,sprained left ankle (DNP),activated from IL,5 days,19
4036,202692,2014-03-30,2014-03-22,1610612762,Jazz,Alec Burks,placed on IL with right ankle injury,activated from IL,8 days,19
4037,202692,2014-12-08,2014-12-03,1610612762,Jazz,Alec Burks,left shoulder injury (DNP),activated from IL,5 days,19
4038,202692,2016-04-08,2014-12-27,1610612762,Jazz,Alec Burks,placed on IL with left shoulder injury (out for season),activated from IL,468 days,19
4039,202692,2017-01-02,2016-04-13,1610612762,Jazz,Alec Burks,sore right knee (out for season),activated from IL,264 days,19
4040,202692,2018-11-05,2017-04-18,1610612762,Jazz,Alec Burks,placed on IL with sore left knee (out for season),returned to lineup,566 days,19
4041,202692,2019-10-30,2019-10-24,1610612744,Warriors,Alec Burks,placed on IL with sprained right ankle,activated from IL,6 days,19
4042,202692,2020-08-13,2020-08-12,1610612755,76ers,Alec Burks,placed on IL with sore left foot,activated from IL,1 days,19
4043,202693,2015-11-18,2012-03-28,1610612756,Suns,Markieff Morris,flu (DNP),returned to lineup,1330 days,26
4044,202693,2015-12-04,2015-12-02,1610612756,Suns,Markieff Morris,placed on IL with bruised left knee,activated from IL,2 days,26
4045,202693,2015-12-11,2015-12-09,1610612756,Suns,Markieff Morris,placed on IL with illness,activated from IL,2 days,26
4046,202693,2016-01-26,2016-01-21,1610612756,Suns,Markieff Morris,strained right shoulder (DTD),returned to lineup,5 days,26
4047,202693,2016-03-29,2016-03-27,1610612764,Wizards,Markieff Morris,strained right calf (DTD),returned to lineup,2 days,26
4048,202693,2016-12-16,2016-04-11,1610612764,Wizards,Markieff Morris,placed on IL (out for season),returned to lineup,249 days,26
4049,202693,2017-02-10,2017-02-08,1610612764,Wizards,Markieff Morris,placed on IL with tightness in right calf,activated from IL,2 days,26
4050,202693,2017-03-20,2017-03-17,1610612764,Wizards,Markieff Morris,placed on IL with illness,activated from IL,3 days,26
4051,202693,2017-04-08,2017-03-20,1610612764,Wizards,Markieff Morris,placed on IL,activated from IL,19 days,26
4052,202693,2017-04-16,2017-04-12,1610612764,Wizards,Markieff Morris,rest (DTD),returned to lineup,4 days,26
4053,202693,2017-11-01,2017-09-22,1610612764,Wizards,Markieff Morris,surgery to repair sports hernia (out indefinitely),activated from IL,40 days,26
4054,202693,2017-12-15,2017-12-13,1610612764,Wizards,Markieff Morris,sore right hip (DTD),returned to lineup,2 days,26
4055,202693,2018-02-14,2018-02-10,1610612764,Wizards,Markieff Morris,illness (DTD),returned to lineup,4 days,26
4056,202693,2018-11-02,2018-10-30,1610612764,Wizards,Markieff Morris,placed on IL with concussion,activated from IL,3 days,26
4057,202693,2018-12-29,2018-12-28,1610612764,Wizards,Markieff Morris,placed on IL with stiff neck,activated from IL,1 days,26
4058,202693,2019-02-08,2019-01-02,1610612764,Wizards,Markieff Morris,placed on IL with neck injury,activated from IL,37 days,26
4059,202693,2019-03-14,2019-03-13,1610612760,Thunder,Markieff Morris,sore neck (DTD),returned to lineup,1 days,26
4060,202693,2019-12-08,2019-12-06,1610612765,Pistons,Markieff Morris,neck injury (DTD),returned to lineup,2 days,26
4061,202693,2020-01-11,2019-12-27,1610612765,Pistons,Markieff Morris,sprained left foot (DTD),activated from IL,15 days,26
4062,202693,2020-02-10,2020-02-02,1610612765,Pistons,Markieff Morris,right hip injury (DTD),activated from IL,8 days,26
4063,202695,2012-03-02,2012-02-28,1610612759,Spurs,Kawhi Leonard,strained right calf (DNP),activated from IL,3 days,68
4064,202695,2012-12-21,2012-04-26,1610612759,Spurs,Kawhi Leonard,rest (DNP),activated from IL,239 days,68
4065,202695,2013-01-25,2013-01-23,1610612759,Spurs,Kawhi Leonard,placed on IL with left knee injury,activated from IL,2 days,68
4066,202695,2013-02-22,2013-02-21,1610612759,Spurs,Kawhi Leonard,placed on IL with knee injury,activated from IL,1 days,68
4067,202695,2013-04-04,2013-03-12,1610612759,Spurs,Kawhi Leonard,sore left knee (DNP),activated from IL,23 days,68
4068,202695,2014-02-26,2013-04-15,1610612759,Spurs,Kawhi Leonard,sore left knee (DNP),activated from IL,317 days,68
4069,202695,2014-04-16,2014-04-14,1610612759,Spurs,Kawhi Leonard,placed on IL,activated from IL,2 days,68
4070,202695,2014-10-31,2014-10-28,1610612759,Spurs,Kawhi Leonard,placed on IL with infection in right eye,activated from IL,3 days,68
4071,202695,2014-12-14,2014-12-10,1610612759,Spurs,Kawhi Leonard,placed on IL with bruised right hand,activated from IL,4 days,68
4072,202695,2015-01-16,2014-12-17,1610612759,Spurs,Kawhi Leonard,bruised right hand (DTD),activated from IL,30 days,68
4073,202695,2015-11-16,2015-11-14,1610612759,Spurs,Kawhi Leonard,placed on IL with upper respiratory infection,activated from IL,2 days,68
4074,202695,2015-12-09,2015-12-07,1610612759,Spurs,Kawhi Leonard,placed on IL with gastroenteritis,activated from IL,2 days,68
4075,202695,2016-02-24,2016-02-18,1610612759,Spurs,Kawhi Leonard,tightness in left calf (DTD),returned to lineup,6 days,68
4076,202695,2016-03-30,2016-03-23,1610612759,Spurs,Kawhi Leonard,bruised right quadriceps (DTD),activated from IL,7 days,68
4077,202695,2016-04-10,2016-04-08,1610612759,Spurs,Kawhi Leonard,rest (DTD),returned to lineup,2 days,68
4078,202695,2016-04-17,2016-04-13,1610612759,Spurs,Kawhi Leonard,rest (DTD),returned to lineup,4 days,68
4079,202695,2017-01-01,2016-12-28,1610612759,Spurs,Kawhi Leonard,gastroenteritis (DTD),returned to lineup,4 days,68
4080,202695,2017-01-27,2017-01-23,1610612759,Spurs,Kawhi Leonard,sore left hand (DTD),returned to lineup,4 days,68
4081,202695,2017-02-08,2017-02-06,1610612759,Spurs,Kawhi Leonard,bruised right quadriceps (DTD),returned to lineup,2 days,68
4082,202695,2017-03-09,2017-03-08,1610612759,Spurs,Kawhi Leonard,placed on IL for rest,activated from IL,1 days,68
4083,202695,2017-03-13,2017-03-10,1610612759,Spurs,Kawhi Leonard,concussion (DTD),returned to lineup,3 days,68
4084,202695,2017-04-08,2017-04-07,1610612759,Spurs,Kawhi Leonard,rest (DTD),returned to lineup,1 days,68
4085,202695,2017-05-14,2017-05-11,1610612759,Spurs,Kawhi Leonard,placed on IL with sprained left ankle,activated from IL,3 days,68
4086,202695,2017-05-22,2017-05-14,1610612759,Spurs,Kawhi Leonard,sprained left ankle (DTD),activated from IL,8 days,68
4087,202695,2017-12-12,2017-05-22,1610612759,Spurs,Kawhi Leonard,sprained left ankle (out for season),activated from IL,204 days,68
4088,202695,2017-12-18,2017-12-16,1610612759,Spurs,Kawhi Leonard,placed on IL for rest,activated from IL,2 days,68
4089,202695,2017-12-21,2017-12-20,1610612759,Spurs,Kawhi Leonard,placed on IL for rest,activated from IL,1 days,68
4090,202695,2017-12-26,2017-12-23,1610612759,Spurs,Kawhi Leonard,right quadricep injury / rest (DTD),returned to lineup,3 days,68
4091,202695,2017-12-30,2017-12-28,1610612759,Spurs,Kawhi Leonard,placed on IL for rest,activated from IL,2 days,68
4092,202695,2018-01-05,2018-01-03,1610612759,Spurs,Kawhi Leonard,placed on IL for rest,activated from IL,2 days,68
4093,202695,2018-01-13,2018-01-06,1610612759,Spurs,Kawhi Leonard,partial tear in left shoulder (DTD),activated from IL,7 days,68
4094,202695,2018-10-22,2018-01-15,1610612759,Spurs,Kawhi Leonard,right quadriceps injury / rest (DTD),activated from IL,280 days,68
4095,202695,2018-10-30,2018-10-29,1610612761,Raptors,Kawhi Leonard,placed on IL,activated from IL,1 days,68
4096,202695,2018-11-07,2018-11-04,1610612761,Raptors,Kawhi Leonard,placed on IL with sore left ankle,activated from IL,3 days,68
4097,202695,2018-11-20,2018-11-17,1610612761,Raptors,Kawhi Leonard,placed on IL,activated from IL,3 days,68
4098,202695,2018-11-23,2018-11-21,1610612761,Raptors,Kawhi Leonard,placed on IL,activated from IL,2 days,68
4099,202695,2018-12-14,2018-12-11,1610612761,Raptors,Kawhi Leonard,placed on IL with right hip injury,activated from IL,3 days,68
4100,202695,2018-12-26,2018-12-22,1610612761,Raptors,Kawhi Leonard,placed on IL,activated from IL,4 days,68
4101,202695,2019-01-08,2019-01-06,1610612761,Raptors,Kawhi Leonard,placed on IL,activated from IL,2 days,68
4102,202695,2019-01-23,2019-01-19,1610612761,Raptors,Kawhi Leonard,placed on IL,activated from IL,4 days,68
4103,202695,2019-02-09,2019-02-07,1610612761,Raptors,Kawhi Leonard,sore left knee (DTD),returned to lineup,2 days,68
4104,202695,2019-02-22,2019-02-13,1610612761,Raptors,Kawhi Leonard,sore left knee (DTD),returned to lineup,9 days,68
4105,202695,2019-10-31,2019-10-30,1610612746,Clippers,Kawhi Leonard,placed on IL,activated from IL,1 days,68
4106,202695,2019-11-07,2019-11-06,1610612746,Clippers,Kawhi Leonard,placed on IL,activated from IL,1 days,68
4107,202695,2019-11-20,2019-11-16,1610612746,Clippers,Kawhi Leonard,placed on IL with bruised left knee,activated from IL,4 days,68
4108,202695,2019-12-17,2019-12-14,1610612746,Clippers,Kawhi Leonard,placed on IL,activated from IL,3 days,68
4109,202695,2020-01-10,2020-01-05,1610612746,Clippers,Kawhi Leonard,placed on IL,activated from IL,5 days,68
4110,202695,2020-01-24,2020-01-22,1610612746,Clippers,Kawhi Leonard,placed on IL,activated from IL,2 days,68
4111,202695,2020-02-01,2020-01-30,1610612746,Clippers,Kawhi Leonard,tightness in lower back (DTD),returned to lineup,2 days,68
4112,202696,2012-01-30,2012-01-04,1610612755,76ers,Nikola Vucevic,strained back (DNP),activated from IL,26 days,49
4113,202696,2014-01-06,2013-03-20,1610612753,Magic,Nikola Vucevic,illness/concussion (DNP),activated from IL (P),292 days,49
4114,202696,2014-12-13,2014-01-08,1610612753,Magic,Nikola Vucevic,concussion (DNP),activated from IL,339 days,49
4115,202696,2015-03-10,2015-03-06,1610612753,Magic,Nikola Vucevic,sore left ankle (DTD),returned to lineup,4 days,49
4116,202696,2015-11-11,2015-11-04,1610612753,Magic,Nikola Vucevic,sprained right knee (DTD),activated from IL,7 days,49
4117,202696,2016-03-31,2016-03-07,1610612753,Magic,Nikola Vucevic,strained right groin (DTD),activated from IL,24 days,49
4118,202696,2016-04-13,2016-04-11,1610612753,Magic,Nikola Vucevic,right groin injury (DTD),returned to lineup,2 days,49
4119,202696,2016-12-16,2016-12-10,1610612753,Magic,Nikola Vucevic,placed on IL with bruised lower back,activated from IL,6 days,49
4120,202696,2017-03-11,2017-03-05,1610612753,Magic,Nikola Vucevic,sore right Achilles (DTD),returned to lineup,6 days,49
4121,202696,2018-02-22,2017-12-23,1610612753,Magic,Nikola Vucevic,fractured left hand (out indefinitely),activated from IL,61 days,49
4122,202696,2018-04-08,2018-04-06,1610612753,Magic,Nikola Vucevic,tightness in lower back (DTD),returned to lineup,2 days,49
4123,202696,2019-04-12,2019-04-10,1610612753,Magic,Nikola Vucevic,stomach virus (DTD),returned to lineup,2 days,49
4124,202697,2012-01-04,2011-12-25,1610612752,Knicks,Iman Shumpert,sprained MCL in right knee (out indefinitely),activated from IL,10 days,44
4125,202697,2012-02-29,2012-02-20,1610612752,Knicks,Iman Shumpert,placed on IL with knee injury,activated from IL,9 days,44
4126,202697,2013-01-17,2012-04-28,1610612752,Knicks,Iman Shumpert,torn lateral meniscus / ACL (CBC) in left knee (out for season),activated from IL,264 days,44
4127,202697,2014-02-03,2014-01-30,1610612752,Knicks,Iman Shumpert,sprained right shoulder (DNP),activated from IL,4 days,44
4128,202697,2014-03-02,2014-02-21,1610612752,Knicks,Iman Shumpert,placed on IL with sprained MCL in knee,activated from IL,9 days,44
4129,202697,2014-11-18,2014-03-23,1610612752,Knicks,Iman Shumpert,illness (DNP),returned to lineup,240 days,44
4130,202697,2015-01-23,2014-12-14,1610612752,Knicks,Iman Shumpert,placed on IL with dislocated left shoulder,activated from IL,40 days,44
4131,202697,2015-04-12,2015-04-10,1610612739,Cavaliers,Iman Shumpert,placed on IL with sore right quadriceps,activated from IL,2 days,44
4132,202697,2015-12-11,2015-09-29,1610612739,Cavaliers,Iman Shumpert,right wrist injury (surgery) (out indefinitely),activated from IL,73 days,44
4133,202697,2015-12-20,2015-12-17,1610612739,Cavaliers,Iman Shumpert,placed on IL with strained right groin,activated from IL,3 days,44
4134,202697,2016-02-26,2016-02-21,1610612739,Cavaliers,Iman Shumpert,sprained left shoulder (DTD),returned to lineup,5 days,44
4135,202697,2016-04-17,2016-04-09,1610612739,Cavaliers,Iman Shumpert,sore left knee (DTD),activated from IL,8 days,44
4136,202697,2016-11-29,2016-11-27,1610612739,Cavaliers,Iman Shumpert,sore/strained left hamstring (DTD),returned to lineup,2 days,44
4137,202697,2017-02-14,2017-02-08,1610612739,Cavaliers,Iman Shumpert,sprained left ankle (DTD),returned to lineup,6 days,44
4138,202697,2017-03-27,2017-03-25,1610612739,Cavaliers,Iman Shumpert,placed on IL with sore right knee,activated from IL,2 days,44
4139,202697,2017-03-30,2017-03-27,1610612739,Cavaliers,Iman Shumpert,sore right knee (DTD),returned to lineup,3 days,44
4140,202697,2017-11-07,2017-10-29,1610612739,Cavaliers,Iman Shumpert,sore right knee (DTD),activated from IL,9 days,44
4141,202697,2017-11-27,2017-11-18,1610612739,Cavaliers,Iman Shumpert,left knee injury (DTD),activated from IL,9 days,44
4142,202697,2018-01-23,2017-11-28,1610612739,Cavaliers,Iman Shumpert,placed on IL with left knee effusion,activated from IL,56 days,44
4143,202697,2018-10-26,2018-01-26,1610612739,Cavaliers,Iman Shumpert,left knee injury (DTD),activated from IL,273 days,44
4144,202697,2018-11-01,2018-10-30,1610612758,Kings,Iman Shumpert,placed on IL,activated from IL,2 days,44
4145,202697,2018-11-29,2018-11-25,1610612758,Kings,Iman Shumpert,placed on IL,activated from IL,4 days,44
4146,202697,2018-12-10,2018-12-08,1610612758,Kings,Iman Shumpert,placed on IL,activated from IL,2 days,44
4147,202697,2019-01-10,2018-12-16,1610612758,Kings,Iman Shumpert,hip injury (DTD),activated from IL,25 days,44
4148,202697,2019-02-25,2019-02-20,1610612745,Rockets,Iman Shumpert,sore right knee (DTD),activated from IL,5 days,44
4149,202697,2019-03-08,2019-02-28,1610612745,Rockets,Iman Shumpert,right calf injury (DTD),returned to lineup,8 days,44
4150,202698,2013-11-26,2013-09-18,1610612764,Wizards,Chris Singleton,surgery on left foot (out indefinitely),activated from IL,69 days,5
4151,202698,2014-04-12,2014-04-09,1610612764,Wizards,Chris Singleton,placed on IL,activated from IL,3 days,5
4152,202699,2012-01-07,2011-12-26,1610612749,Bucks,Tobias Harris,placed on IL with dehydration,activated from IL,12 days,29
4153,202699,2012-12-15,2012-02-19,1610612749,Bucks,Tobias Harris,bruised right shoulder (DNP),activated from IL,300 days,29
4154,202699,2012-12-29,2012-12-18,1610612749,Bucks,Tobias Harris,placed on IL,activated from IL,11 days,29
4155,202699,2013-11-24,2013-10-29,1610612753,Magic,Tobias Harris,sprained left ankle (DNP),activated from IL,26 days,29
4156,202699,2013-12-13,2013-11-26,1610612753,Magic,Tobias Harris,placed on IL with left ankle injury,activated from IL,17 days,29
4157,202699,2014-11-26,2014-11-22,1610612753,Magic,Tobias Harris,strained right calf (DTD),returned to lineup,4 days,29
4158,202699,2015-01-21,2015-01-10,1610612753,Magic,Tobias Harris,sprained left ankle (DTD),activated from IL,11 days,29
4159,202699,2015-02-22,2015-02-09,1610612753,Magic,Tobias Harris,sore right knee (DTD),activated from IL,13 days,29
4160,202699,2015-03-25,2015-03-18,1610612753,Magic,Tobias Harris,sprained left ankle (DTD),returned to lineup,7 days,29
4161,202699,2016-02-19,2016-02-05,1610612753,Magic,Tobias Harris,sore left ankle (DTD),activated from IL,14 days,29
4162,202699,2020-08-12,2016-04-13,1610612765,Pistons,Tobias Harris,rest (DTD),returned to lineup,1582 days,29
4163,202700,2012-11-27,2012-11-14,1610612745,Rockets,Donatas Motiejunas,placed on IL,activated from IL,13 days,13
4164,202700,2015-12-05,2015-03-27,1610612745,Rockets,Donatas Motiejunas,sore lower back (out for season),activated from IL,253 days,13
4165,202700,2016-01-30,2016-01-02,1610612745,Rockets,Donatas Motiejunas,sore back (DTD),activated from IL,28 days,13
4166,202700,2016-02-27,2016-02-19,1610612745,Rockets,Donatas Motiejunas,back injury (DTD),activated from IL,8 days,13
4167,202700,2017-01-07,2016-12-07,1610612745,Rockets,Donatas Motiejunas,placed on IL,activated from IL,31 days,13
4168,202702,2013-04-23,2013-04-15,1610612743,Nuggets,Kenneth Faried,sprained left ankle (DNP),activated from IL,8 days,31
4169,202702,2014-12-10,2013-12-23,1610612743,Nuggets,Kenneth Faried,sprained left ankle (DNP),returned to lineup,352 days,31
4170,202702,2014-12-17,2014-12-14,1610612743,Nuggets,Kenneth Faried,strained right ankle (DTD),returned to lineup,3 days,31
4171,202702,2015-02-03,2015-01-31,1610612743,Nuggets,Kenneth Faried,placed on IL with illness,activated from IL,3 days,31
4172,202702,2015-02-27,2015-02-25,1610612743,Nuggets,Kenneth Faried,bruised left thumb (DTD),returned to lineup,2 days,31
4173,202702,2015-03-19,2015-03-16,1610612743,Nuggets,Kenneth Faried,rest (DTD),returned to lineup,3 days,31
4174,202702,2015-11-28,2015-04-15,1610612743,Nuggets,Kenneth Faried,undisclosed (out for season),activated from IL,227 days,31
4175,202702,2015-12-05,2015-12-03,1610612743,Nuggets,Kenneth Faried,ankle injury (DTD),returned to lineup,2 days,31
4176,202702,2016-01-25,2016-01-23,1610612743,Nuggets,Kenneth Faried,sore left abductor / adductor (DTD),returned to lineup,2 days,31
4177,202702,2016-03-28,2016-03-17,1610612743,Nuggets,Kenneth Faried,sore lower back (DTD),returned to lineup,11 days,31
4178,202702,2016-04-13,2016-04-08,1610612743,Nuggets,Kenneth Faried,rest (DTD),returned to lineup,5 days,31
4179,202702,2017-01-05,2017-01-02,1610612743,Nuggets,Kenneth Faried,placed on IL with sore lower back,activated from IL,3 days,31
4180,202702,2017-01-07,2017-01-05,1610612743,Nuggets,Kenneth Faried,sore lower back (DTD),activated from IL,2 days,31
4181,202702,2017-02-23,2017-02-08,1610612743,Nuggets,Kenneth Faried,sprained right ankle (DTD),activated from IL,15 days,31
4182,202702,2017-03-16,2017-02-26,1610612743,Nuggets,Kenneth Faried,placed on IL with sore lower back / back spasms,activated from IL,18 days,31
4183,202702,2017-04-11,2017-04-09,1610612743,Nuggets,Kenneth Faried,placed on IL with sore back,activated from IL,2 days,31
4184,202702,2018-01-25,2017-04-11,1610612743,Nuggets,Kenneth Faried,lower back injury (out for season),activated from IL,289 days,31
4185,202702,2018-04-01,2018-03-26,1610612743,Nuggets,Kenneth Faried,placed on IL,activated from IL,6 days,31
4186,202702,2018-10-28,2018-04-03,1610612743,Nuggets,Kenneth Faried,placed on IL,returned to lineup,208 days,31
4187,202702,2019-03-11,2019-02-28,1610612745,Rockets,Kenneth Faried,bruised left hip / strained adductor in left hip (DTD),returned to lineup,11 days,31
4188,202702,2019-03-22,2019-03-20,1610612745,Rockets,Kenneth Faried,sore left knee (DTD),returned to lineup,2 days,31
4189,202702,2019-03-28,2019-03-26,1610612745,Rockets,Kenneth Faried,placed on IL with sore left knee,activated from IL,2 days,31
4190,202702,2019-04-02,2019-03-28,1610612745,Rockets,Kenneth Faried,sore left knee (DTD),returned to lineup,5 days,31
4191,202703,2015-04-25,2015-04-23,1610612741,Bulls,Nikola Mirotic,placed on IL with strained left knee/quadriceps,activated from IL,2 days,19
4192,202703,2016-03-05,2016-01-27,1610612741,Bulls,Nikola Mirotic,surgery to remove appendix (out indefinitely),activated from IL,38 days,19
4193,202703,2017-01-17,2017-01-10,1610612741,Bulls,Nikola Mirotic,placed on IL with flu / strep throat,activated from IL,7 days,19
4194,202703,2017-02-16,2017-02-12,1610612741,Bulls,Nikola Mirotic,back spasms (DTD),returned to lineup,4 days,19
4195,202703,2017-03-13,2017-03-12,1610612741,Bulls,Nikola Mirotic,placed on IL,activated from IL,1 days,19
4196,202703,2017-12-08,2017-10-17,1610612741,Bulls,Nikola Mirotic,fractured bones in face (out indefinitely),activated from IL,52 days,19
4197,202703,2018-01-13,2018-01-08,1610612741,Bulls,Nikola Mirotic,stomach virus (DTD),returned to lineup,5 days,19
4198,202703,2018-03-27,2018-01-31,1610612741,Bulls,Nikola Mirotic,placed on IL,returned to lineup,55 days,19
4199,202703,2018-11-14,2018-11-10,1610612740,Pelicans,Nikola Mirotic,placed on IL with sprained right ankle,activated from IL,4 days,19
4200,202703,2018-12-07,2018-12-03,1610612740,Pelicans,Nikola Mirotic,illness (DTD),returned to lineup,4 days,19
4201,202703,2019-01-09,2018-12-11,1610612740,Pelicans,Nikola Mirotic,right ankle injury (DTD),activated from IL,29 days,19
4202,202703,2019-02-21,2019-01-24,1610612740,Pelicans,Nikola Mirotic,placed on IL with strained right calf,activated from IL,28 days,19
4203,202703,2019-04-14,2019-03-20,1610612749,Bucks,Nikola Mirotic,placed on IL with fractured left thumb,activated from IL,25 days,19
4204,202705,2012-11-15,2012-01-06,1610612751,Nets,MarShon Brooks,sprained left ankle (DNP),activated from IL (date 11-18 per P),314 days,14
4205,202705,2014-01-13,2014-01-03,1610612738,Celtics,MarShon Brooks,placed on IL,activated from IL,10 days,14
4206,202705,2018-04-04,2018-04-01,1610612763,Grizzlies,MarShon Brooks,left ankle injury (DTD),returned to lineup,3 days,14
4207,202706,2012-01-01,2011-12-26,1610612743,Nuggets,Jordan Hamilton,placed on IL,activated from IL,6 days,10
4208,202706,2012-01-17,2012-01-06,1610612743,Nuggets,Jordan Hamilton,placed on IL,activated from IL,11 days,10
4209,202706,2012-01-21,2012-01-20,1610612743,Nuggets,Jordan Hamilton,placed on IL,activated from IL,1 days,10
4210,202706,2012-02-02,2012-01-29,1610612743,Nuggets,Jordan Hamilton,placed on IL,activated from IL,4 days,10
4211,202706,2012-02-04,2012-02-03,1610612743,Nuggets,Jordan Hamilton,placed on IL,activated from IL,1 days,10
4212,202706,2012-03-21,2012-03-19,1610612743,Nuggets,Jordan Hamilton,placed on IL,activated from IL,2 days,10
4213,202706,2015-05-04,2014-10-29,1610612762,Jazz,Jordan Hamilton,placed on IL,activated from IL,187 days,10
4214,202707,2012-01-13,2012-01-11,1610612738,Celtics,JaJuan Johnson,placed on IL,activated from IL,2 days,2
4215,202709,2012-01-11,2012-01-04,1610612759,Spurs,Cory Joseph,placed on IL,activated from IL,7 days,11
4216,202709,2012-04-25,2012-03-04,1610612759,Spurs,Cory Joseph,placed on IL (F),activated from IL,52 days,11
4217,202709,2012-11-09,2012-04-29,1610612759,Spurs,Cory Joseph,placed on IL,activated from IL,194 days,11
