,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,NumberInjuries,InjuryLengthDays
3820,202389,2012-11-06,2012-10-31,1610612743,Nuggets,Timofey Mozgov,placed on IL with strained left knee,activated from IL,27.0,6
3821,202389,2015-11-27,2013-04-20,1610612743,Nuggets,Timofey Mozgov,fractured left thumb (DNP),returned to lineup,27.0,951
3822,202389,2016-03-10,2016-03-09,1610612739,Cavaliers,Timofey Mozgov,illness (DTD),returned to lineup,27.0,1
3823,202389,2016-11-04,2016-11-02,1610612747,Lakers,Timofey Mozgov,placed on IL with left eye contusion,activated from IL,27.0,2
3824,202389,2017-03-17,2017-03-12,1610612747,Lakers,Timofey Mozgov,placed on IL,activated from IL,27.0,5
3825,202389,2017-03-26,2017-03-19,1610612747,Lakers,Timofey Mozgov,placed on IL,activated from IL,27.0,7
3826,202390,2012-01-02,2011-02-25,1610612759,Spurs,Gary Neal,concussion symptoms (DNP),activated from IL,39.0,311
3827,202390,2012-11-19,2012-03-24,1610612759,Spurs,Gary Neal,sprained left foot (DNP),returned to lineup,39.0,240
3828,202390,2013-03-03,2012-12-26,1610612759,Spurs,Gary Neal,strained right calf (DNP),activated from IL,39.0,67
3829,202390,2013-03-27,2013-03-20,1610612759,Spurs,Gary Neal,placed on IL,activated from IL,39.0,7
3830,202390,2014-11-21,2013-11-13,1610612749,Bucks,Gary Neal,sore left foot (DNP),activated from IL,39.0,373
3831,202390,2014-12-05,2014-11-26,1610612766,Hornets,Gary Neal,placed on IL with left shoulder injury,activated from IL,39.0,9
3832,202390,2015-01-17,2015-01-14,1610612766,Hornets,Gary Neal,sore right hamstring (DTD),returned to lineup,39.0,3
3833,202390,2015-02-20,2015-02-11,1610612750,Timberwolves,Gary Neal,placed on IL,activated from IL,39.0,9
3834,202390,2015-02-25,2015-02-23,1610612750,Timberwolves,Gary Neal,sprained right ankle (DTD),returned to lineup,39.0,2
3835,202390,2015-03-21,2015-03-15,1610612750,Timberwolves,Gary Neal,hand injury / illness (DTD),returned to lineup,39.0,6
3836,202390,2015-12-02,2015-03-23,1610612750,Timberwolves,Gary Neal,sprained left ankle (out for season),returned to lineup,39.0,254
3837,202390,2015-12-23,2015-12-21,1610612764,Wizards,Gary Neal,sore lower back (DTD),returned to lineup,39.0,2
3838,202390,2016-01-06,2015-12-26,1610612764,Wizards,Gary Neal,strained right quadricep (DTD),returned to lineup,39.0,11
3839,202390,2016-03-08,2016-02-09,1610612764,Wizards,Gary Neal,placed on IL with sore right leg,activated from IL,39.0,28
3840,202391,2010-10-29,2010-10-27,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,2
3841,202391,2010-11-07,2010-11-05,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,2
3842,202391,2011-02-05,2010-12-29,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,38
3843,202391,2011-02-25,2011-02-21,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,4
3844,202391,2011-03-29,2011-03-04,1610612744,Warriors,Jeremy Lin,placed on IL,activated from IL,45.0,25
3845,202391,2012-01-24,2012-01-16,1610612752,Knicks,Jeremy Lin,placed on IL,activated from IL,45.0,8
3846,202391,2015-01-25,2012-03-26,1610612752,Knicks,Jeremy Lin,sore left (CBC) / right knee (P) (DNP),returned to lineup,45.0,1035
3847,202391,2015-04-01,2015-03-29,1610612747,Lakers,Jeremy Lin,illness / upper respiratory infection (DTD),returned to lineup,45.0,3
3848,202391,2016-01-02,2015-04-08,1610612747,Lakers,Jeremy Lin,sore left knee (out for season),returned to lineup,45.0,269
3849,202391,2016-01-31,2016-01-27,1610612766,Hornets,Jeremy Lin,sprained right ankle (DTD),returned to lineup,45.0,4
3850,202391,2016-04-01,2016-03-29,1610612766,Hornets,Jeremy Lin,sore lower back (DTD),returned to lineup,45.0,3
3851,202391,2016-12-12,2016-11-02,1610612751,Nets,Jeremy Lin,strained left hamstring (DTD),activated from IL,45.0,40
3852,202391,2016-12-16,2016-12-14,1610612751,Nets,Jeremy Lin,placed on IL with sore back / tightness in back,activated from IL,45.0,2
3853,202391,2017-02-24,2016-12-27,1610612751,Nets,Jeremy Lin,strained left hamstring (DTD),activated from IL,45.0,59
3854,202391,2017-03-23,2017-03-21,1610612751,Nets,Jeremy Lin,ankle injury (DTD),returned to lineup,45.0,2
3855,202391,2018-12-03,2017-04-12,1610612751,Nets,Jeremy Lin,rest (out for season),returned to lineup,45.0,600
3856,202391,2018-12-14,2018-12-07,1610612737,Hawks,Jeremy Lin,strained lower back (DTD),returned to lineup,45.0,7
3857,202391,2019-01-19,2019-01-15,1610612737,Hawks,Jeremy Lin,placed on IL with illness,activated from IL,45.0,4
3858,202391,2019-05-05,2019-05-02,1610612761,Raptors,Jeremy Lin,placed on IL with back spasms,activated from IL,45.0,3
3859,202396,2010-10-29,2010-10-27,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,2
3860,202396,2010-11-13,2010-10-30,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,14
3861,202396,2010-12-04,2010-11-16,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,18
3862,202396,2010-12-17,2010-12-05,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,12
3863,202396,2010-12-26,2010-12-22,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,4
3864,202396,2011-01-01,2010-12-28,1610612739,Cavaliers,Samardo Samuels,placed on IL,activated from IL,15.0,4
3865,202396,2013-01-04,2011-03-29,1610612739,Cavaliers,Samardo Samuels,wrist injury (DTD),activated from IL,15.0,647
3866,202397,2010-11-06,2010-10-30,1610612745,Rockets,Ish Smith,placed on IL,activated from IL,15.0,7
3867,202397,2011-01-05,2010-12-19,1610612745,Rockets,Ish Smith,placed on IL,activated from IL,15.0,17
3868,202397,2011-01-24,2011-01-14,1610612745,Rockets,Ish Smith,placed on IL,activated from IL,15.0,10
3869,202397,2011-02-07,2011-02-01,1610612745,Rockets,Ish Smith,placed on IL,activated from IL,15.0,6
3870,202397,2011-03-04,2011-02-26,1610612763,Grizzlies,Ish Smith,placed on IL,activated from IL,15.0,6
3871,202397,2012-03-19,2012-03-18,1610612753,Magic,Ish Smith,placed on IL,activated from IL,15.0,1
3872,202397,2013-03-09,2013-02-23,1610612749,Bucks,Ish Smith,placed on IL,activated from IL,15.0,14
3873,202397,2013-03-28,2013-03-27,1610612749,Bucks,Ish Smith,placed on IL,activated from IL,15.0,1
3874,202397,2015-04-13,2015-04-11,1610612755,76ers,Ish Smith,strained left groin (DTD),returned to lineup,15.0,2
3875,202397,2016-02-08,2016-02-06,1610612755,76ers,Ish Smith,sprained left ankle (DTD),returned to lineup,15.0,2
3876,202397,2019-01-14,2018-12-07,1610612765,Pistons,Ish Smith,placed on IL with right adductor injury,activated from IL,15.0,38
3877,202397,2019-02-02,2019-01-19,1610612765,Pistons,Ish Smith,placed on IL with right adductor injury,activated from IL,15.0,14
3878,202397,2019-02-08,2019-02-05,1610612765,Pistons,Ish Smith,placed on IL with right adductor injury,activated from IL,15.0,3
3879,202397,2020-07-31,2020-03-04,1610612764,Wizards,Ish Smith,left hamstring injury (DTD),activated from IL,15.0,149
3880,202399,2010-10-31,2010-10-29,1610612744,Warriors,Jeff Adrien,placed on IL,activated from IL,4.0,2
3881,202399,2010-11-10,2010-11-07,1610612744,Warriors,Jeff Adrien,placed on IL,activated from IL,4.0,3
3882,202399,2011-02-27,2011-02-25,1610612744,Warriors,Jeff Adrien,placed on IL,activated from IL,4.0,2
3883,202399,2012-01-04,2011-12-29,1610612745,Rockets,Jeff Adrien,placed on IL,activated from IL,4.0,6
3884,202412,2010-11-13,2010-11-09,1610612739,Cavaliers,Manny Harris,placed on IL,activated from IL,7.0,4
3885,202412,2010-12-04,2010-11-19,1610612739,Cavaliers,Manny Harris,placed on IL,activated from IL,7.0,15
3886,202412,2010-12-08,2010-12-05,1610612739,Cavaliers,Manny Harris,placed on IL,activated from IL,7.0,3
3887,202412,2011-02-23,2011-02-16,1610612739,Cavaliers,Manny Harris,placed on IL,activated from IL,7.0,7
3888,202412,2017-03-13,2012-03-19,1610612739,Cavaliers,Manny Harris,placed on IL (F),activated from IL,7.0,1820
3889,202412,2017-03-27,2017-03-23,1610612742,Mavericks,Manny Harris,placed on IL,activated from IL,7.0,4
3890,202498,2014-12-16,2014-12-14,1610612760,Thunder,Lance Thomas,placed on IL,activated from IL,22.0,2
3891,202498,2015-02-20,2014-12-31,1610612760,Thunder,Lance Thomas,placed on IL,activated from IL,22.0,51
3892,202498,2015-02-27,2015-02-25,1610612752,Knicks,Lance Thomas,strained left groin (DTD),returned to lineup,22.0,2
3893,202498,2016-01-26,2016-01-19,1610612752,Knicks,Lance Thomas,sore left knee (DTD),returned to lineup,22.0,7
3894,202498,2016-02-09,2016-02-05,1610612752,Knicks,Lance Thomas,concussion (DTD),activated from IL,22.0,4
3895,202498,2016-11-06,2016-03-08,1610612752,Knicks,Lance Thomas,sprained MCL in left knee (out for season),activated from IL,22.0,243
3896,202498,2016-12-02,2016-11-12,1610612752,Knicks,Lance Thomas,sore left ankle (DTD),activated from IL,22.0,20
3897,202498,2017-02-12,2017-01-16,1610612752,Knicks,Lance Thomas,fractured orbital bone (out indefinitely),activated from IL,22.0,27
3898,202498,2017-02-12,2017-01-16,1610612752,Knicks,Lance Thomas,placed on IL with fractured orbital bone,activated from IL,22.0,27
3899,202498,2018-03-13,2017-03-23,1610612752,Knicks,Lance Thomas,sore right hip (out for season),activated from IL,22.0,355
3900,202498,2018-04-07,2018-04-06,1610612752,Knicks,Lance Thomas,placed on IL with illness,activated from IL,22.0,1
3901,202498,2018-12-16,2018-11-07,1610612752,Knicks,Lance Thomas,sore left knee (DTD),activated from IL,22.0,39
3902,202681,2012-02-15,2012-02-08,1610612739,Cavaliers,Kyrie Irving,concussion (DNP),activated from IL,74.0,7
3903,202681,2012-12-11,2012-03-02,1610612739,Cavaliers,Kyrie Irving,illness (DNP),activated from IL,74.0,284
3904,202681,2013-03-31,2013-02-26,1610612739,Cavaliers,Kyrie Irving,hyperextended right knee (DNP),activated from IL,74.0,33
3905,202681,2014-01-07,2013-04-01,1610612739,Cavaliers,Kyrie Irving,left shoulder injury / rest (DNP),activated from IL,74.0,281
3906,202681,2014-04-02,2014-03-17,1610612739,Cavaliers,Kyrie Irving,strained left bicep (out indefinitely),activated from IL,74.0,16
3907,202681,2014-12-30,2014-12-26,1610612739,Cavaliers,Kyrie Irving,placed on IL with bruised left knee,activated from IL,74.0,4
3908,202681,2015-01-07,2015-01-05,1610612739,Cavaliers,Kyrie Irving,tightness in lower back (DTD),returned to lineup,74.0,2
3909,202681,2015-03-03,2015-02-27,1610612739,Cavaliers,Kyrie Irving,strained left shoulder (DTD),returned to lineup,74.0,4
3910,202681,2015-04-13,2015-04-10,1610612739,Cavaliers,Kyrie Irving,sore right hip / rest (DTD),returned to lineup,74.0,3
3911,202681,2015-05-26,2015-05-22,1610612739,Cavaliers,Kyrie Irving,left knee tendinitis (DTD),returned to lineup,74.0,4
3912,202681,2015-12-19,2015-06-05,1610612739,Cavaliers,Kyrie Irving,fractured left kneecap (out for season),activated from IL,74.0,197
3913,202681,2015-12-28,2015-12-26,1610612739,Cavaliers,Kyrie Irving,placed on IL for rest,activated from IL,74.0,2
3914,202681,2016-01-02,2015-12-29,1610612739,Cavaliers,Kyrie Irving,placed on IL,activated from IL,74.0,4
3915,202681,2016-03-29,2016-03-26,1610612739,Cavaliers,Kyrie Irving,placed on IL for rest,activated from IL,74.0,3
3916,202681,2016-04-05,2016-04-03,1610612739,Cavaliers,Kyrie Irving,placed on IL with sprained right ankle,activated from IL,74.0,2
3917,202681,2016-12-17,2016-04-13,1610612739,Cavaliers,Kyrie Irving,rest (DTD),activated from IL,74.0,248
3918,202681,2017-01-06,2016-12-31,1610612739,Cavaliers,Kyrie Irving,tightness in right hamstring (DTD),returned to lineup,74.0,6
3919,202681,2017-02-06,2017-02-04,1610612739,Cavaliers,Kyrie Irving,bruised right quadriceps (DTD),returned to lineup,74.0,2
3920,202681,2017-03-06,2017-03-04,1610612739,Cavaliers,Kyrie Irving,rest (DTD),returned to lineup,74.0,2
3921,202681,2017-03-19,2017-03-18,1610612739,Cavaliers,Kyrie Irving,rest / knee injury (DTD),returned to lineup,74.0,1
3922,202681,2017-04-15,2017-04-10,1610612739,Cavaliers,Kyrie Irving,rest (DTD),returned to lineup,74.0,5
3923,202681,2017-11-14,2017-11-12,1610612738,Celtics,Kyrie Irving,placed on IL with minor facial fracture,activated from IL,74.0,2
3924,202681,2017-12-13,2017-12-11,1610612738,Celtics,Kyrie Irving,placed on IL with bruised quadriceps,activated from IL,74.0,2
3925,202681,2018-01-21,2018-01-18,1610612738,Celtics,Kyrie Irving,placed on IL with sore left shoulder,activated from IL,74.0,3
3926,202681,2018-02-06,2018-01-31,1610612738,Celtics,Kyrie Irving,placed on IL with bruised right quadriceps,activated from IL,74.0,6
3927,202681,2018-03-08,2018-03-05,1610612738,Celtics,Kyrie Irving,placed on IL with sore left knee,activated from IL,74.0,3
3928,202681,2018-12-12,2018-03-14,1610612738,Celtics,Kyrie Irving,sore left knee (DTD),activated from IL,74.0,273
3929,202681,2019-01-07,2019-01-02,1610612738,Celtics,Kyrie Irving,placed on IL with right eye injury,activated from IL,74.0,5
3930,202681,2019-01-16,2019-01-14,1610612738,Celtics,Kyrie Irving,placed on IL with bruised right quadriceps,activated from IL,74.0,2
3931,202681,2019-01-26,2019-01-23,1610612738,Celtics,Kyrie Irving,placed on IL with flu,activated from IL,74.0,3
3932,202681,2019-02-01,2019-01-28,1610612738,Celtics,Kyrie Irving,placed on IL with strained left hip,activated from IL,74.0,4
3933,202681,2019-02-07,2019-02-05,1610612738,Celtics,Kyrie Irving,placed on IL with strained left hip,activated from IL,74.0,2
3934,202681,2019-02-21,2019-02-12,1610612738,Celtics,Kyrie Irving,placed on IL with strained right knee,activated from IL,74.0,9
3935,202681,2019-03-09,2019-03-06,1610612738,Celtics,Kyrie Irving,placed on IL with left thigh injury,activated from IL,74.0,3
3936,202681,2019-04-01,2019-03-30,1610612738,Celtics,Kyrie Irving,placed on IL with sore lower back,activated from IL,74.0,2
3937,202681,2019-04-13,2019-04-08,1610612738,Celtics,Kyrie Irving,bruised right knee (DTD),activated from IL,74.0,5
3938,202681,2020-01-12,2019-11-16,1610612751,Nets,Kyrie Irving,right shoulder injury (out indefinitely),activated from IL,74.0,57
3939,202681,2020-01-23,2020-01-20,1610612751,Nets,Kyrie Irving,placed on IL with right hamstring injury,activated from IL,74.0,3
3940,202682,2014-11-02,2013-11-08,1610612750,Timberwolves,Derrick Williams,back spasms (DNP),returned to lineup,6.0,359
3941,202682,2015-02-11,2015-02-10,1610612758,Kings,Derrick Williams,ankle injury (DTD),returned to lineup,6.0,1
3942,202682,2016-12-03,2016-12-01,1610612748,Heat,Derrick Williams,back spasms (DTD),returned to lineup,6.0,2
3943,202682,2017-03-18,2017-03-16,1610612739,Cavaliers,Derrick Williams,bruised right quadriceps (DTD),returned to lineup,6.0,2
3944,202683,2013-11-29,2013-01-04,1610612762,Jazz,Enes Kanter,sprained right ankle (DNP),activated from IL,25.0,329
3945,202683,2015-01-10,2014-04-16,1610612762,Jazz,Enes Kanter,placed on IL,returned to lineup,25.0,269
3946,202683,2015-01-10,2014-04-16,1610612762,Jazz,Enes Kanter,knee injury (DNP),returned to lineup,25.0,269
3947,202683,2015-03-01,2015-02-27,1610612760,Thunder,Enes Kanter,bruised right thigh (DTD),returned to lineup,25.0,2
3948,202683,2015-03-22,2015-03-20,1610612760,Thunder,Enes Kanter,sprained left ankle (DTD),returned to lineup,25.0,2
3949,202683,2017-02-24,2017-01-26,1610612760,Thunder,Enes Kanter,fractured right arm / hand (out indefinitely),activated from IL,25.0,29
3950,202683,2017-11-29,2017-11-24,1610612752,Knicks,Enes Kanter,placed on IL with back spasms,activated from IL,25.0,5
3951,202683,2018-02-11,2018-02-08,1610612752,Knicks,Enes Kanter,oral surgery (DTD),returned to lineup,25.0,3
3952,202683,2018-03-13,2018-03-11,1610612752,Knicks,Enes Kanter,back spasms (DTD),returned to lineup,25.0,2
3953,202683,2019-01-21,2018-03-31,1610612752,Knicks,Enes Kanter,placed on IL with sore lower back (out for season),activated from IL,25.0,296
3954,202683,2019-11-05,2019-10-24,1610612738,Celtics,Enes Kanter,bruised left knee (DTD),activated from IL,25.0,12
3955,202683,2019-11-11,2019-11-05,1610612738,Celtics,Enes Kanter,bruised left knee (DTD),activated from IL,25.0,6
3956,202683,2020-02-03,2020-01-23,1610612738,Celtics,Enes Kanter,bruised right hip (DTD),activated from IL,25.0,11
3957,202684,2012-01-27,2012-01-24,1610612739,Cavaliers,Tristan Thompson,placed on IL with sprained left ankle,activated from IL,36.0,3
3958,202684,2012-02-10,2012-02-03,1610612739,Cavaliers,Tristan Thompson,placed on IL with sprained left ankle (date approximate),activated from IL,36.0,7
3959,202684,2017-04-12,2017-04-05,1610612739,Cavaliers,Tristan Thompson,placed on IL with sprained right thumb,activated from IL,36.0,7
3960,202684,2017-12-12,2017-11-02,1610612739,Cavaliers,Tristan Thompson,strained left calf (out indefinitely),activated from IL,36.0,40
3961,202684,2017-12-16,2017-12-14,1610612739,Cavaliers,Tristan Thompson,strained left calf (DTD),returned to lineup,36.0,2
3962,202684,2018-03-23,2018-03-04,1610612739,Cavaliers,Tristan Thompson,sprained right ankle (DTD),activated from IL,36.0,19
3963,202684,2019-01-02,2018-12-11,1610612739,Cavaliers,Tristan Thompson,sprained left foot (DTD),activated from IL,36.0,22
3964,202684,2019-03-20,2019-01-17,1610612739,Cavaliers,Tristan Thompson,sore left foot (DTD),activated from IL,36.0,62
3965,202684,2019-11-22,2019-11-20,1610612739,Cavaliers,Tristan Thompson,placed on IL,activated from IL,36.0,2
3966,202684,2020-01-07,2020-01-05,1610612739,Cavaliers,Tristan Thompson,placed on IL with illness,activated from IL,36.0,2
3967,202684,2020-02-08,2020-02-03,1610612739,Cavaliers,Tristan Thompson,placed on IL with right quadricep injury,activated from IL,36.0,5
3968,202684,2020-03-07,2020-02-29,1610612739,Cavaliers,Tristan Thompson,placed on IL with bruised left knee,activated from IL,36.0,7
3969,202685,2013-02-01,2012-12-21,1610612761,Raptors,Jonas Valanciunas,fractured right ring finger (out indefinitely),activated from IL,22.0,42
3970,202685,2013-04-16,2013-04-12,1610612761,Raptors,Jonas Valanciunas,placed on IL with strained neck,activated from IL,22.0,4
3971,202685,2014-03-21,2014-03-19,1610612761,Raptors,Jonas Valanciunas,placed on IL with back injury,activated from IL,22.0,2
3972,202685,2014-11-07,2014-11-05,1610612761,Raptors,Jonas Valanciunas,placed on IL with hand injury,activated from IL,22.0,2
3973,202685,2015-12-28,2015-11-21,1610612761,Raptors,Jonas Valanciunas,fractured left hand (out indefinitely),activated from IL,22.0,37
3974,202685,2016-03-18,2016-03-15,1610612761,Raptors,Jonas Valanciunas,bruised left hand (DTD),activated from IL,22.0,3
3975,202685,2016-05-23,2016-04-13,1610612761,Raptors,Jonas Valanciunas,rest (DTD),returned to lineup,22.0,40
3976,202685,2016-11-11,2016-11-06,1610612761,Raptors,Jonas Valanciunas,bruised left knee (DTD),returned to lineup,22.0,5
3977,202685,2017-11-01,2017-10-21,1610612761,Raptors,Jonas Valanciunas,sore/sprained left ankle (DTD),activated from IL,22.0,11
3978,202685,2018-04-09,2018-04-08,1610612761,Raptors,Jonas Valanciunas,placed on IL for rest,activated from IL,22.0,1
3979,202685,2019-02-09,2018-12-13,1610612761,Raptors,Jonas Valanciunas,left thumb injury (DTD),activated from IL,22.0,58
3980,202685,2019-12-02,2019-04-01,1610612763,Grizzlies,Jonas Valanciunas,sprained right ankle (out for season),activated from IL,22.0,245
3981,202685,2019-12-23,2019-12-21,1610612763,Grizzlies,Jonas Valanciunas,placed on IL with sore right foot,activated from IL,22.0,2
3982,202686,2012-01-02,2011-12-26,1610612764,Wizards,Jan Vesely,placed on IL with hip injury,activated from IL,4.0,7
3983,202686,2014-03-28,2014-03-24,1610612743,Nuggets,Jan Vesely,bruised left rib (DTD),returned to lineup,4.0,4
3984,202687,2015-03-01,2015-01-28,1610612766,Hornets,Bismack Biyombo,bone bruise in right knee (DTD),activated from IL,8.0,32
3985,202687,2018-12-02,2018-10-24,1610612766,Hornets,Bismack Biyombo,placed on IL,activated from IL,8.0,39
3986,202687,2018-12-09,2018-12-07,1610612766,Hornets,Bismack Biyombo,placed on IL,activated from IL,8.0,2
3987,202687,2018-12-29,2018-12-14,1610612766,Hornets,Bismack Biyombo,placed on IL,activated from IL,8.0,15
3988,202687,2019-02-22,2019-02-14,1610612766,Hornets,Bismack Biyombo,placed on IL,activated from IL,8.0,8
3989,202687,2019-03-09,2019-03-08,1610612766,Hornets,Bismack Biyombo,placed on IL with sprained left knee,activated from IL,8.0,1
3990,202688,2015-02-04,2013-02-22,1610612765,Pistons,Brandon Knight,hyperextended right knee (P) / sprained right ankle (CBC) (DNP),returned to lineup,41.0,712
3991,202688,2015-03-25,2015-03-11,1610612756,Suns,Brandon Knight,placed on IL with sprained left ankle,activated from IL,41.0,14
3992,202688,2015-04-04,2015-03-30,1610612756,Suns,Brandon Knight,placed on IL with sprained left ankle (out for season),activated from IL,41.0,5
3993,202688,2016-01-16,2015-04-04,1610612756,Suns,Brandon Knight,sprained left ankle (DTD),returned to lineup,41.0,287
3994,202688,2016-03-09,2016-01-21,1610612756,Suns,Brandon Knight,strained left abductor (P) / adductor (CBC) (DTD),returned to lineup,41.0,48
3995,202688,2016-03-26,2016-03-25,1610612756,Suns,Brandon Knight,upset stomach (DTD),returned to lineup,41.0,1
3996,202688,2016-10-26,2016-04-01,1610612756,Suns,Brandon Knight,sports hernia (out for season),returned to lineup (date approximate),41.0,208
3997,202688,2017-01-05,2017-01-03,1610612756,Suns,Brandon Knight,sprained right wrist / migraine headache (DTD),returned to lineup,41.0,2
3998,202688,2017-01-19,2017-01-14,1610612756,Suns,Brandon Knight,sprained right wrist (DTD),returned to lineup,41.0,5
3999,202688,2017-03-17,2017-03-15,1610612756,Suns,Brandon Knight,back spasms (DTD),returned to lineup,41.0,2
4000,202688,2017-04-07,2017-03-26,1610612756,Suns,Brandon Knight,rest (DTD),activated from IL,41.0,12
4001,202688,2018-12-13,2017-07-25,1610612756,Suns,Brandon Knight,torn ACL in left knee (out for season),activated from IL,41.0,506
4002,202688,2018-12-31,2018-12-29,1610612745,Rockets,Brandon Knight,placed on IL,activated from IL,41.0,2
4003,202688,2019-01-21,2019-01-13,1610612745,Rockets,Brandon Knight,sore left knee (DTD),activated from IL,41.0,8
4004,202688,2019-11-22,2019-11-20,1610612739,Cavaliers,Brandon Knight,placed on IL with sprained right ankle,activated from IL,41.0,2
4005,202688,2020-02-04,2020-01-17,1610612739,Cavaliers,Brandon Knight,placed on IL with sore left knee,activated from IL,41.0,18
4006,202688,2020-02-10,2020-02-07,1610612765,Pistons,Brandon Knight,placed on IL with sore left knee,activated from IL,41.0,3
4007,202688,2020-03-10,2020-03-08,1610612765,Pistons,Brandon Knight,strained right hamstring (DTD),returned to lineup,41.0,2
4008,202689,2015-01-21,2015-01-17,1610612766,Hornets,Kemba Walker,left knee injury (DTD),activated from IL,18.0,4
4009,202689,2015-03-11,2015-01-24,1610612766,Hornets,Kemba Walker,placed on IL with torn lateral meniscus in left knee,activated from IL,18.0,46
4010,202689,2016-02-05,2016-02-03,1610612766,Hornets,Kemba Walker,sore left knee (DTD),returned to lineup,18.0,2
4011,202689,2016-12-17,2016-05-09,1610612766,Hornets,Kemba Walker,surgery on left knee to repair torn meniscus (out for season),returned to lineup,18.0,222
4012,202689,2017-12-04,2017-04-10,1610612766,Hornets,Kemba Walker,sore left knee (out for season),activated from IL,18.0,238
4013,202689,2019-11-27,2019-11-24,1610612738,Celtics,Kemba Walker,sprained neck (DTD),activated from IL,18.0,3
4014,202689,2020-01-08,2020-01-03,1610612738,Celtics,Kemba Walker,placed on IL with illness,activated from IL,18.0,5
4015,202689,2020-01-20,2020-01-18,1610612738,Celtics,Kemba Walker,placed on IL with sore left knee,activated from IL,18.0,2
4016,202689,2020-02-07,2020-02-01,1610612738,Celtics,Kemba Walker,placed on IL with sore left knee,activated from IL,18.0,6
4017,202689,2020-03-03,2020-02-20,1610612738,Celtics,Kemba Walker,sore left knee (DTD),activated from IL,18.0,12
4018,202689,2020-08-17,2020-08-12,1610612738,Celtics,Kemba Walker,placed on IL with left knee injury,activated from IL,18.0,5
4019,202690,2014-02-03,2012-02-14,1610612758,Kings,Jimmer Fredette,stomach virus (DNP),activated from IL,2.0,720
4020,202691,2014-11-11,2014-11-09,1610612744,Warriors,Klay Thompson,sprained right hand (DTD),returned to lineup,18.0,2
4021,202691,2015-03-14,2015-03-13,1610612744,Warriors,Klay Thompson,rest (DTD),returned to lineup,18.0,1
4022,202691,2015-03-23,2015-03-18,1610612744,Warriors,Klay Thompson,placed on IL with sprained right ankle,activated from IL,18.0,5
4023,202691,2015-11-17,2015-11-14,1610612744,Warriors,Klay Thompson,sore back (DTD),returned to lineup,18.0,3
4024,202691,2015-12-12,2015-12-11,1610612744,Warriors,Klay Thompson,sprained right ankle (DTD),returned to lineup,18.0,1
4025,202691,2017-01-12,2017-01-10,1610612744,Warriors,Klay Thompson,placed on IL for rest,activated from IL,18.0,2
4026,202691,2017-02-15,2017-02-13,1610612744,Warriors,Klay Thompson,sore right heel (DTD),returned to lineup,18.0,2
4027,202691,2017-03-14,2017-03-11,1610612744,Warriors,Klay Thompson,rest (DTD),returned to lineup,18.0,3
4028,202691,2017-04-12,2017-04-10,1610612744,Warriors,Klay Thompson,rest (DTD),returned to lineup,18.0,2
4029,202691,2018-01-12,2018-01-10,1610612744,Warriors,Klay Thompson,placed on IL,activated from IL,18.0,2
4030,202691,2018-04-01,2018-03-14,1610612744,Warriors,Klay Thompson,placed on IL with fractured right thumb,activated from IL,18.0,18
4031,202691,2019-02-02,2019-01-31,1610612744,Warriors,Klay Thompson,illness (DTD),returned to lineup,18.0,2
4032,202691,2019-03-08,2019-03-02,1610612744,Warriors,Klay Thompson,sore right knee (DTD),activated from IL,18.0,6
4033,202691,2019-04-10,2019-04-09,1610612744,Warriors,Klay Thompson,placed on IL with sore right knee,activated from IL,18.0,1
4034,202691,2019-06-07,2019-06-05,1610612744,Warriors,Klay Thompson,strained left hamstring (DTD),returned to lineup,18.0,2
4035,202692,2013-04-12,2013-04-07,1610612762,Jazz,Alec Burks,sprained left ankle (DNP),activated from IL,19.0,5
4036,202692,2014-03-30,2014-03-22,1610612762,Jazz,Alec Burks,placed on IL with right ankle injury,activated from IL,19.0,8
4037,202692,2014-12-08,2014-12-03,1610612762,Jazz,Alec Burks,left shoulder injury (DNP),activated from IL,19.0,5
4038,202692,2016-04-08,2014-12-27,1610612762,Jazz,Alec Burks,placed on IL with left shoulder injury (out for season),activated from IL,19.0,468
4039,202692,2017-01-02,2016-04-13,1610612762,Jazz,Alec Burks,sore right knee (out for season),activated from IL,19.0,264
4040,202692,2018-11-05,2017-04-18,1610612762,Jazz,Alec Burks,placed on IL with sore left knee (out for season),returned to lineup,19.0,566
4041,202692,2019-10-30,2019-10-24,1610612744,Warriors,Alec Burks,placed on IL with sprained right ankle,activated from IL,19.0,6
4042,202692,2020-08-13,2020-08-12,1610612755,76ers,Alec Burks,placed on IL with sore left foot,activated from IL,19.0,1
4043,202693,2015-11-18,2012-03-28,1610612756,Suns,Markieff Morris,flu (DNP),returned to lineup,26.0,1330
